start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,connections,start station latitude
307,Canal St & Rutgers St,407142,-739899,79,Franklin St & W Broadway,407191,-740066,13,407142
375,Mercer St & Bleecker St,407267,-739969,79,Franklin St & W Broadway,407191,-740066,13,407267
259,South St & Whitehall St,407012,-740123,351,Front St & Maiden Ln,407053,-740061,13,407012
310,State St & Smith St,406892,-739891,2000,Front St & Washington St,407025,-739894,13,406892
426,West St & Chambers St,407175,-740132,316,Fulton St & William St,407095,-740065,13,407175
290,2 Ave & E 58 St,407602,-739647,281,Grand Army Plaza & Central Park S,407643,-739737,13,407602
510,W 51 St & 6 Ave,407606,-739804,281,Grand Army Plaza & Central Park S,407643,-739737,13,407606
358,Christopher St & Greenwich St,407329,-740071,2010,Grand St & Greene St,407216,-740023,13,407329
380,W 4 St & 7 Ave S,407340,-740029,2010,Grand St & Greene St,407216,-740023,13,407340
358,Christopher St & Greenwich St,407329,-740071,229,Great Jones St,407274,-739937,13,407329
297,E 15 St & 3 Ave,407342,-739869,229,Great Jones St,407274,-739937,13,407342
439,E 4 St & 2 Ave,407262,-739897,229,Great Jones St,407274,-739937,13,407262
394,E 9 St & Avenue C,407252,-739776,229,Great Jones St,407274,-739937,13,407252
2004,6 Ave & Broome St,407243,-740047,284,Greenwich Ave & 8 Ave,407390,-740026,13,407243
280,E 10 St & 5 Ave,407333,-739951,284,Greenwich Ave & 8 Ave,407390,-740026,13,407333
336,Sullivan St & Washington Sq,407304,-739990,284,Greenwich Ave & 8 Ave,407390,-740026,13,407304
254,W 11 St & 6 Ave,407353,-739980,284,Greenwich Ave & 8 Ave,407390,-740026,13,407353
482,W 15 St & 7 Ave,407393,-739993,284,Greenwich Ave & 8 Ave,407390,-740026,13,407393
462,W 22 St & 10 Ave,407469,-740045,284,Greenwich Ave & 8 Ave,407390,-740026,13,407469
294,Washington Square E,407304,-739957,284,Greenwich Ave & 8 Ave,407390,-740026,13,407304
461,E 20 St & 2 Ave,407358,-739820,329,Greenwich St & N Moore St,407204,-740102,13,407358
146,Hudson St & Reade St,407162,-740091,147,Greenwich St & Warren St,407154,-740112,13,407162
264,Maiden Ln & Pearl St,407070,-740073,147,Greenwich St & Warren St,407154,-740112,13,407070
415,Pearl St & Hanover Square,407047,-740092,147,Greenwich St & Warren St,407154,-740112,13,407047
257,Lispenard St & Broadway,407193,-740024,249,Harrison St & Hudson St,407187,-740090,13,407193
412,Forsyth St & Canal St,407158,-739942,502,Henry St & Grand St,407142,-739813,13,407158
406,Hicks St & Montague St,406951,-739959,407,Henry St & Poplar St,407004,-739914,13,406951
146,Hudson St & Reade St,407162,-740091,146,Hudson St & Reade St,407162,-740091,13,407162
534,Water - Whitehall Plaza,407025,-740127,376,John St & William St,407086,-740072,13,407025
266,Avenue D & E 8 St,407236,-739757,293,Lafayette St & E 8 St,407302,-739907,13,407236
475,E 16 St & Irving Pl,407352,-739875,293,Lafayette St & E 8 St,407302,-739907,13,407352
411,E 6 St & Avenue D,407222,-739766,293,Lafayette St & E 8 St,407302,-739907,13,407222
316,Fulton St & William St,407095,-740065,293,Lafayette St & E 8 St,407302,-739907,13,407095
2010,Grand St & Greene St,407216,-740023,293,Lafayette St & E 8 St,407302,-739907,13,407216
435,W 21 St & 6 Ave,407417,-739941,293,Lafayette St & E 8 St,407302,-739907,13,407417
312,Allen St & E Houston St,407220,-739891,161,LaGuardia Pl & W 3 St,407291,-739981,13,407220
237,E 11 St & 2 Ave,407304,-739867,161,LaGuardia Pl & W 3 St,407291,-739981,13,407304
497,E 17 St & Broadway,407370,-739900,161,LaGuardia Pl & W 3 St,407291,-739981,13,407370
291,Madison St & Montgomery St,407131,-739848,248,Laight St & Hudson St,407218,-740077,13,407131
403,E 2 St & 2 Ave,407250,-739906,323,Lawrence St & Willoughby St,406923,-739863,13,407250
439,E 4 St & 2 Ave,407262,-739897,323,Lawrence St & Willoughby St,406923,-739863,13,407262
375,Mercer St & Bleecker St,407267,-739969,323,Lawrence St & Willoughby St,406923,-739863,13,407267
245,Myrtle Ave & St Edwards St,406932,-739770,323,Lawrence St & Willoughby St,406923,-739863,13,406932
335,Washington Pl & Broadway,407290,-739940,323,Lawrence St & Willoughby St,406923,-739863,13,407290
267,Broadway & W 36 St,407509,-739876,537,Lexington Ave & E 24 St,407402,-739840,13,407509
334,W 20 St & 7 Ave,407423,-739972,537,Lexington Ave & E 24 St,407402,-739840,13,407423
2009,Catherine St & Monroe St,407111,-739968,195,Liberty St & Broadway,407090,-740104,13,407111
257,Lispenard St & Broadway,407193,-740024,195,Liberty St & Broadway,407090,-740104,13,407193
263,Elizabeth St & Hester St,407172,-739963,257,Lispenard St & Broadway,407193,-740024,13,407172
147,Greenwich St & Warren St,407154,-740112,257,Lispenard St & Broadway,407193,-740024,13,407154
415,Pearl St & Hanover Square,407047,-740092,2008,Little West St & 1 Pl,407056,-740167,13,407047
534,Water - Whitehall Plaza,407025,-740127,2008,Little West St & 1 Pl,407056,-740167,13,407025
127,Barrow St & Hudson St,407317,-740067,128,MacDougal St & Prince St,407271,-740029,13,407317
358,Christopher St & Greenwich St,407329,-740071,128,MacDougal St & Prince St,407271,-740029,13,407329
497,E 17 St & Broadway,407370,-739900,128,MacDougal St & Prince St,407271,-740029,13,407370
303,Mercer St & Spring St,407236,-739994,128,MacDougal St & Prince St,407271,-740029,13,407236
300,Shevchenko Pl & E 6 St,407281,-739902,128,MacDougal St & Prince St,407271,-740029,13,407281
496,E 16 St & 5 Ave,407372,-739923,252,MacDougal St & Washington Sq,407322,-739985,13,407372
268,Howard St & Centre St,407191,-739997,291,Madison St & Montgomery St,407131,-739848,13,407191
291,Madison St & Montgomery St,407131,-739848,291,Madison St & Montgomery St,407131,-739848,13,407131
361,Allen St & Hester St,407160,-739919,264,Maiden Ln & Pearl St,407070,-740073,13,407160
260,Broad St & Bridge St,407036,-740116,264,Maiden Ln & Pearl St,407070,-740073,13,407036
521,8 Ave & W 31 St,407504,-739948,375,Mercer St & Bleecker St,407267,-739969,13,407504
509,9 Ave & W 22 St,407454,-740019,375,Mercer St & Bleecker St,407267,-739969,13,407454
346,Bank St & Hudson St,407365,-740061,375,Mercer St & Bleecker St,407267,-739969,13,407365
284,Greenwich Ave & 8 Ave,407390,-740026,375,Mercer St & Bleecker St,407267,-739969,13,407390
312,Allen St & E Houston St,407220,-739891,303,Mercer St & Spring St,407236,-739994,13,407220
271,Ashland Pl & Hanson Pl,406852,-739780,289,Monroe St & Classon Ave,406845,-739588,13,406852
487,E 20 St & FDR Drive,407331,-739757,314,Montague St & Clinton St,406942,-739921,13,407331
128,MacDougal St & Prince St,407271,-740029,251,Mott St & Prince St,407231,-739948,13,407271
363,West Thames St,407083,-740171,309,Murray St & West St,407149,-740130,13,407083
257,Lispenard St & Broadway,407193,-740024,311,Norfolk St & Broome St,407172,-739880,13,407193
311,Norfolk St & Broome St,407172,-739880,311,Norfolk St & Broome St,407172,-739880,13,407172
302,Avenue D & E 3 St,407208,-739779,337,Old Slip & Front St,407037,-740083,13,407208
316,Fulton St & William St,407095,-740065,319,Park Pl & Church St,407133,-740093,13,407095
355,Bayard St & Baxter St,407160,-739997,415,Pearl St & Hanover Square,407047,-740092,13,407160
195,Liberty St & Broadway,407090,-740104,415,Pearl St & Hanover Square,407047,-740092,13,407090
3002,South End Ave & Liberty St,407115,-740157,415,Pearl St & Hanover Square,407047,-740092,13,407115
382,University Pl & E 14 St,407349,-739920,247,Perry St & Bleecker St,407353,-740048,13,407349
475,E 16 St & Irving Pl,407352,-739875,519,Pershing Square N,407518,-739777,13,407352
323,Lawrence St & Willoughby St,406923,-739863,519,Pershing Square N,407518,-739777,13,406923
521,8 Ave & W 31 St,407504,-739948,517,Pershing Square S,407514,-739779,13,407504
526,E 33 St & 5 Ave,407476,-739849,517,Pershing Square S,407514,-739779,13,407476
435,W 21 St & 6 Ave,407417,-739941,517,Pershing Square S,407514,-739779,13,407417
302,Avenue D & E 3 St,407208,-739779,295,Pike St & E Broadway,407140,-739929,13,407208
350,Clinton St & Grand St,407155,-739870,295,Pike St & E Broadway,407140,-739929,13,407155
276,Duane St & Greenwich St,407174,-740104,330,Reade St & Broadway,407145,-740056,13,407174
375,Mercer St & Bleecker St,407267,-739969,473,Rivington St & Chrystie St,407211,-739919,13,407267
282,Kent Ave & S 11 St,407082,-739683,532,S 5 Pl & S 4 St,407104,-739608,13,407082
504,1 Ave & E 15 St,407322,-739816,300,Shevchenko Pl & E 6 St,407281,-739902,13,407322
312,Allen St & E Houston St,407220,-739891,300,Shevchenko Pl & E 6 St,407281,-739902,13,407220
266,Avenue D & E 8 St,407236,-739757,300,Shevchenko Pl & E 6 St,407281,-739902,13,407236
497,E 17 St & Broadway,407370,-739900,300,Shevchenko Pl & E 6 St,407281,-739902,13,407370
254,W 11 St & 6 Ave,407353,-739980,300,Shevchenko Pl & E 6 St,407281,-739902,13,407353
380,W 4 St & 7 Ave S,407340,-740029,300,Shevchenko Pl & E 6 St,407281,-739902,13,407340
386,Centre St & Worth St,407149,-740023,308,St James Pl & Oliver St,407130,-739985,13,407149
445,E 10 St & Avenue A,407274,-739814,236,St Marks Pl & 2 Ave,407284,-739871,13,407274
433,E 13 St & Avenue A,407295,-739805,236,St Marks Pl & 2 Ave,407284,-739871,13,407295
325,E 19 St & 3 Ave,407362,-739847,236,St Marks Pl & 2 Ave,407284,-739871,13,407362
545,E 23 St & 1 Ave,407365,-739780,236,St Marks Pl & 2 Ave,407284,-739871,13,407365
428,E 3 St & 1 Ave,407246,-739878,236,St Marks Pl & 2 Ave,407284,-739871,13,407246
531,Forsyth St & Broome St,407189,-739926,236,St Marks Pl & 2 Ave,407284,-739871,13,407189
254,W 11 St & 6 Ave,407353,-739980,236,St Marks Pl & 2 Ave,407284,-739871,13,407353
150,E 2 St & Avenue C,407208,-739808,265,Stanton St & Chrystie St,407222,-739914,13,407208
361,Allen St & Hester St,407160,-739919,341,Stanton St & Mangin St,407178,-739762,13,407160
511,E 14 St & Avenue B,407293,-739777,410,Suffolk St & Stanton St,407206,-739851,13,407293
301,E 2 St & Avenue B,407221,-739836,410,Suffolk St & Stanton St,407206,-739851,13,407221
150,E 2 St & Avenue C,407208,-739808,410,Suffolk St & Stanton St,407206,-739851,13,407208
393,E 5 St & Avenue C,407229,-739799,410,Suffolk St & Stanton St,407206,-739851,13,407229
358,Christopher St & Greenwich St,407329,-740071,336,Sullivan St & Washington Sq,407304,-739990,13,407329
151,Cleveland Pl & Spring St,407218,-739972,336,Sullivan St & Washington Sq,407304,-739990,13,407218
483,E 12 St & 3 Ave,407322,-739888,336,Sullivan St & Washington Sq,407304,-739990,13,407322
432,E 7 St & Avenue A,407262,-739837,336,Sullivan St & Washington Sq,407304,-739990,13,407262
247,Perry St & Bleecker St,407353,-740048,382,University Pl & E 14 St,407349,-739920,13,407353
519,Pershing Square N,407518,-739777,382,University Pl & E 14 St,407349,-739920,13,407518
236,St Marks Pl & 2 Ave,407284,-739871,382,University Pl & E 14 St,407349,-739920,13,407284
493,W 45 St & 6 Ave,407568,-739829,382,University Pl & E 14 St,407349,-739920,13,407568
2004,6 Ave & Broome St,407243,-740047,254,W 11 St & 6 Ave,407353,-739980,13,407243
237,E 11 St & 2 Ave,407304,-739867,254,W 11 St & 6 Ave,407353,-739980,13,407304
2003,1 Ave & E 18 St,407341,-739802,345,W 13 St & 6 Ave,407364,-739970,13,407341
404,9 Ave & W 14 St,407405,-740055,345,W 13 St & 6 Ave,407364,-739970,13,407405
368,Carmine St & 6 Ave,407303,-740021,223,W 13 St & 7 Ave,407378,-739999,13,407303
433,E 13 St & Avenue A,407295,-739805,223,W 13 St & 7 Ave,407378,-739999,13,407295
496,E 16 St & 5 Ave,407372,-739923,223,W 13 St & 7 Ave,407378,-739999,13,407372
446,W 24 St & 7 Ave,407448,-739952,223,W 13 St & 7 Ave,407378,-739999,13,407448
540,Lexington Ave & E 26 St,407414,-739832,482,W 15 St & 7 Ave,407393,-739993,13,407414
514,12 Ave & W 40 St,407608,-740027,212,W 16 St & The High Line,407433,-740068,13,407608
509,9 Ave & W 22 St,407454,-740019,212,W 16 St & The High Line,407433,-740068,13,407454
470,W 20 St & 8 Ave,407434,-740000,212,W 16 St & The High Line,407433,-740068,13,407434
494,W 26 St & 8 Ave,407473,-739972,212,W 16 St & The High Line,407433,-740068,13,407473
318,E 43 St & Vanderbilt Ave,407532,-739779,116,W 17 St & 8 Ave,407417,-740014,13,407532
345,W 13 St & 6 Ave,407364,-739970,116,W 17 St & 8 Ave,407417,-740014,13,407364
474,5 Ave & E 29 St,407451,-739868,168,W 18 St & 6 Ave,407397,-739945,13,407451
346,Bank St & Hudson St,407365,-740061,168,W 18 St & 6 Ave,407397,-739945,13,407365
382,University Pl & E 14 St,407349,-739920,168,W 18 St & 6 Ave,407397,-739945,13,407349
254,W 11 St & 6 Ave,407353,-739980,168,W 18 St & 6 Ave,407397,-739945,13,407353
434,9 Ave & W 18 St,407431,-740036,459,W 20 St & 11 Ave,407467,-740077,13,407431
459,W 20 St & 11 Ave,407467,-740077,459,W 20 St & 11 Ave,407467,-740077,13,407467
448,W 37 St & 10 Ave,407566,-739979,459,W 20 St & 11 Ave,407467,-740077,13,407566
309,Murray St & West St,407149,-740130,334,W 20 St & 7 Ave,407423,-739972,13,407149
223,W 13 St & 7 Ave,407378,-739999,470,W 20 St & 8 Ave,407434,-740000,13,407378
446,W 24 St & 7 Ave,407448,-739952,470,W 20 St & 8 Ave,407434,-740000,13,407448
357,E 11 St & Broadway,407326,-739915,435,W 21 St & 6 Ave,407417,-739941,13,407326
228,E 48 St & 3 Ave,407546,-739718,435,W 21 St & 6 Ave,407417,-739941,13,407546
517,Pershing Square S,407514,-739779,435,W 21 St & 6 Ave,407417,-739941,13,407514
358,Christopher St & Greenwich St,407329,-740071,462,W 22 St & 10 Ave,407469,-740045,13,407329
466,W 25 St & 6 Ave,407439,-739914,462,W 22 St & 10 Ave,407469,-740045,13,407439
521,8 Ave & W 31 St,407504,-739948,453,W 22 St & 8 Ave,407447,-739991,13,407504
444,Broadway & W 24 St,407423,-739891,453,W 22 St & 8 Ave,407447,-739991,13,407423
519,Pershing Square N,407518,-739777,446,W 24 St & 7 Ave,407448,-739952,13,407518
512,W 29 St & 9 Ave,407500,-739983,446,W 24 St & 7 Ave,407448,-739952,13,407500
505,6 Ave & W 33 St,407490,-739884,466,W 25 St & 6 Ave,407439,-739914,13,407490
404,9 Ave & W 14 St,407405,-740055,466,W 25 St & 6 Ave,407439,-739914,13,407405
285,Broadway & E 14 St,407345,-739907,466,W 25 St & 6 Ave,407439,-739914,13,407345
496,E 16 St & 5 Ave,407372,-739923,466,W 25 St & 6 Ave,407439,-739914,13,407372
388,W 26 St & 10 Ave,407497,-740029,466,W 25 St & 6 Ave,407439,-739914,13,407497
379,W 31 St & 7 Ave,407491,-739916,466,W 25 St & 6 Ave,407439,-739914,13,407491
402,Broadway & E 22 St,407403,-739895,388,W 26 St & 10 Ave,407497,-740029,13,407403
478,11 Ave & W 41 St,407603,-739988,494,W 26 St & 8 Ave,407473,-739972,13,407603
127,Barrow St & Hudson St,407317,-740067,494,W 26 St & 8 Ave,407473,-739972,13,407317
459,W 20 St & 11 Ave,407467,-740077,494,W 26 St & 8 Ave,407473,-739972,13,407467
512,W 29 St & 9 Ave,407500,-739983,494,W 26 St & 8 Ave,407473,-739972,13,407500
346,Bank St & Hudson St,407365,-740061,442,W 27 St & 7 Ave,407466,-739939,13,407365
2012,E 27 St & 1 Ave,407394,-739768,442,W 27 St & 7 Ave,407466,-739939,13,407394
446,W 24 St & 7 Ave,407448,-739952,512,W 29 St & 9 Ave,407500,-739983,13,407448
442,W 27 St & 7 Ave,407466,-739939,512,W 29 St & 9 Ave,407500,-739983,13,407466
493,W 45 St & 6 Ave,407568,-739829,512,W 29 St & 9 Ave,407500,-739983,13,407568
465,Broadway & W 41 St,407551,-739865,379,W 31 St & 7 Ave,407491,-739916,13,407551
325,E 19 St & 3 Ave,407362,-739847,379,W 31 St & 7 Ave,407491,-739916,13,407362
507,E 25 St & 2 Ave,407391,-739797,379,W 31 St & 7 Ave,407491,-739916,13,407391
382,University Pl & E 14 St,407349,-739920,492,W 33 St & 7 Ave,407501,-739909,13,407349
505,6 Ave & W 33 St,407490,-739884,525,W 34 St & 11 Ave,407559,-740021,13,407490
492,W 33 St & 7 Ave,407501,-739909,525,W 34 St & 11 Ave,407559,-740021,13,407501
525,W 34 St & 11 Ave,407559,-740021,525,W 34 St & 11 Ave,407559,-740021,13,407559
521,8 Ave & W 31 St,407504,-739948,448,W 37 St & 10 Ave,407566,-739979,13,407504
493,W 45 St & 6 Ave,407568,-739829,448,W 37 St & 10 Ave,407566,-739979,13,407568
422,W 59 St & 10 Ave,407705,-739880,448,W 37 St & 10 Ave,407566,-739979,13,407705
521,8 Ave & W 31 St,407504,-739948,485,W 37 St & 5 Ave,407503,-739833,13,407504
518,E 39 St & 2 Ave,407478,-739734,485,W 37 St & 5 Ave,407503,-739833,13,407478
475,E 16 St & Irving Pl,407352,-739875,523,W 38 St & 8 Ave,407546,-739913,13,407352
546,E 30 St & Park Ave S,407444,-739830,523,W 38 St & 8 Ave,407546,-739913,13,407444
523,W 38 St & 8 Ave,407546,-739913,523,W 38 St & 8 Ave,407546,-739913,13,407546
463,9 Ave & W 16 St,407420,-740044,488,W 39 St & 9 Ave,407564,-739937,13,407420
533,Broadway & W 39 St,407529,-739872,488,W 39 St & 9 Ave,407564,-739937,13,407529
500,Broadway & W 51 St,407622,-739833,488,W 39 St & 9 Ave,407564,-739937,13,407622
510,W 51 St & 6 Ave,407606,-739804,488,W 39 St & 9 Ave,407564,-739937,13,407606
303,Mercer St & Spring St,407236,-739994,380,W 4 St & 7 Ave S,407340,-740029,13,407236
500,Broadway & W 51 St,407622,-739833,477,W 41 St & 8 Ave,407564,-739900,13,407622
464,E 56 St & 3 Ave,407593,-739675,477,W 41 St & 8 Ave,407564,-739900,13,407593
379,W 31 St & 7 Ave,407491,-739916,477,W 41 St & 8 Ave,407564,-739900,13,407491
468,Broadway & W 55 St,407652,-739819,515,W 43 St & 10 Ave,407600,-739946,13,407652
540,Lexington Ave & E 26 St,407414,-739832,515,W 43 St & 10 Ave,407600,-739946,13,407414
469,Broadway & W 53 St,407634,-739826,524,W 43 St & 6 Ave,407552,-739831,13,407634
479,9 Ave & W 45 St,407601,-739912,493,W 45 St & 6 Ave,407568,-739829,13,407601
267,Broadway & W 36 St,407509,-739876,493,W 45 St & 6 Ave,407568,-739829,13,407509
519,Pershing Square N,407518,-739777,493,W 45 St & 6 Ave,407568,-739829,13,407518
514,12 Ave & W 40 St,407608,-740027,2021,W 45 St & 8 Ave,407592,-739885,13,407608
468,Broadway & W 55 St,407652,-739819,2021,W 45 St & 8 Ave,407592,-739885,13,407652
459,W 20 St & 11 Ave,407467,-740077,2021,W 45 St & 8 Ave,407592,-739885,13,407467
453,W 22 St & 8 Ave,407447,-739991,2021,W 45 St & 8 Ave,407592,-739885,13,407447
494,W 26 St & 8 Ave,407473,-739972,2021,W 45 St & 8 Ave,407592,-739885,13,407473
281,Grand Army Plaza & Central Park S,407643,-739737,495,W 47 St & 10 Ave,407626,-739930,13,407643
529,W 42 St & 8 Ave,407575,-739909,495,W 47 St & 10 Ave,407626,-739930,13,407575
505,6 Ave & W 33 St,407490,-739884,450,W 49 St & 8 Ave,407622,-739878,13,407490
516,E 47 St & 1 Ave,407520,-739678,450,W 49 St & 8 Ave,407622,-739878,13,407520
281,Grand Army Plaza & Central Park S,407643,-739737,450,W 49 St & 8 Ave,407622,-739878,13,407643
519,Pershing Square N,407518,-739777,450,W 49 St & 8 Ave,407622,-739878,13,407518
441,E 52 St & 2 Ave,407560,-739674,510,W 51 St & 6 Ave,407606,-739804,13,407560
478,11 Ave & W 41 St,407603,-739988,72,W 52 St & 11 Ave,407672,-739939,13,407603
499,Broadway & W 60 St,407691,-739819,520,W 52 St & 5 Ave,407599,-739764,13,407691
492,W 33 St & 7 Ave,407501,-739909,520,W 52 St & 5 Ave,407599,-739764,13,407501
449,W 52 St & 9 Ave,407646,-739878,520,W 52 St & 5 Ave,407599,-739764,13,407646
521,8 Ave & W 31 St,407504,-739948,513,W 56 St & 10 Ave,407682,-739886,13,407504
457,Broadway & W 58 St,407669,-739816,513,W 56 St & 10 Ave,407682,-739886,13,407669
352,W 56 St & 6 Ave,407634,-739772,513,W 56 St & 10 Ave,407682,-739886,13,407634
515,W 43 St & 10 Ave,407600,-739946,352,W 56 St & 6 Ave,407634,-739772,13,407600
525,W 34 St & 11 Ave,407559,-740021,422,W 59 St & 10 Ave,407705,-739880,13,407559
312,Allen St & E Houston St,407220,-739891,348,W Broadway & Spring St,407249,-740015,13,407220
358,Christopher St & Greenwich St,407329,-740071,348,W Broadway & Spring St,407249,-740015,13,407329
79,Franklin St & W Broadway,407191,-740066,348,W Broadway & Spring St,407249,-740015,13,407191
229,Great Jones St,407274,-739937,348,W Broadway & Spring St,407249,-740015,13,407274
380,W 4 St & 7 Ave S,407340,-740029,348,W Broadway & Spring St,407249,-740015,13,407340
363,West Thames St,407083,-740171,348,W Broadway & Spring St,407249,-740015,13,407083
346,Bank St & Hudson St,407365,-740061,347,W Houston St & Hudson St,407287,-740074,13,407365
497,E 17 St & Broadway,407370,-739900,347,W Houston St & Hudson St,407287,-740074,13,407370
252,MacDougal St & Washington Sq,407322,-739985,347,W Houston St & Hudson St,407287,-740074,13,407322
482,W 15 St & 7 Ave,407393,-739993,347,W Houston St & Hudson St,407287,-740074,13,407393
